file,condition,dice,iou
test_007_tissue0_TCGA-IZ-8196-01A-01-BS1.png,contrast_0.8,0.3876007369571058,0.24038756767082112
test_007_tissue0_TCGA-IZ-8196-01A-01-BS1.png,contrast_1.2,0.38759136152354223,0.24038035537304728
test_007_tissue0_TCGA-IZ-8196-01A-01-BS1.png,gamma_0.8,0.3876082376305291,0.24039333782065722
test_007_tissue0_TCGA-IZ-8196-01A-01-BS1.png,gamma_1.2,0.38759761176218904,0.24038516352347575
test_008_tissue0_TCGA-AO-A0J2-01A-01-BSA.png,clean,0.3918625038202288,0.24367475091596463
test_008_tissue0_TCGA-AO-A0J2-01A-01-BSA.png,noise_sigma10,0.391821222329353,0.24364282613956836
test_008_tissue0_TCGA-AO-A0J2-01A-01-BSA.png,noise_sigma25,0.39183036023038215,0.24364989273551685
test_008_tissue0_TCGA-AO-A0J2-01A-01-BSA.png,blur_k3,0.3918842510039693,0.24369156962030136
test_008_tissue0_TCGA-AO-A0J2-01A-01-BSA.png,blur_k7,0.39187952314999935,0.24368791318273372
test_008_tissue0_TCGA-AO-A0J2-01A-01-BSA.png,down_up_0.5,0.3918807838999037,0.24368888822202306
test_008_tissue0_TCGA-AO-A0J2-01A-01-BSA.png,down_up_0.25,0.3918804687116671,0.24368864446146923
test_008_tissue0_TCGA-AO-A0J2-01A-01-BSA.png,contrast_0.8,0.39186754643048705,0.24367865069862432
test_008_tissue0_TCGA-AO-A0J2-01A-01-BSA.png,contrast_1.2,0.39189997876543214,0.2437037333440014
test_008_tissue0_TCGA-AO-A0J2-01A-01-BSA.png,gamma_0.8,0.39185998256376614,0.24367280107144293
test_008_tissue0_TCGA-AO-A0J2-01A-01-BSA.png,gamma_1.2,0.39185651588910403,0.24367012008617633
test_009_tissue0_TCGA-CU-A0YN-01A-02-BSB.png,clean,0.4039694193507166,0.25310882150289205
test_009_tissue0_TCGA-CU-A0YN-01A-02-BSB.png,noise_sigma10,0.4039703864965967,0.25310958084909957
test_009_tissue0_TCGA-CU-A0YN-01A-02-BSB.png,noise_sigma25,0.4039868286851158,0.2531224904317607
test_009_tissue0_TCGA-CU-A0YN-01A-02-BSB.png,blur_k3,0.4039713536471078,0.2531103401998633
test_009_tissue0_TCGA-CU-A0YN-01A-02-BSB.png,blur_k7,0.40397425512642676,0.2531126182794921
test_009_tissue0_TCGA-CU-A0YN-01A-02-BSB.png,down_up_0.5,0.4039723208022498,0.25311109955518324
test_009_tissue0_TCGA-CU-A0YN-01A-02-BSB.png,down_up_0.25,0.4039674850728489,0.25310730282414545
test_009_tissue0_TCGA-CU-A0YN-01A-02-BSB.png,contrast_0.8,0.4039684522094673,0.2531080621612407
test_009_tissue0_TCGA-CU-A0YN-01A-02-BSB.png,contrast_1.2,0.4039694193507166,0.25310882150289205
test_009_tissue0_TCGA-CU-A0YN-01A-02-BSB.png,gamma_0.8,0.4039690969697856,0.253108568388502
test_009_tissue0_TCGA-CU-A0YN-01A-02-BSB.png,gamma_1.2,0.4039697417321621,0.2531090746177883
test_010_tissue0_TCGA-AC-A2FO-01A-01-TS1.png,clean,0.43002072669032104,0.2739021680100227
test_010_tissue0_TCGA-AC-A2FO-01A-01-TS1.png,noise_sigma10,0.42999945830647424,0.2738849107928607
test_010_tissue0_TCGA-AC-A2FO-01A-01-TS1.png,noise_sigma25,0.42998528055266283,0.27387340718947045
test_010_tissue0_TCGA-AC-A2FO-01A-01-TS1.png,blur_k3,0.43004189540594867,0.273919344820444
test_010_tissue0_TCGA-AC-A2FO-01A-01-TS1.png,blur_k7,0.43005754567574805,0.2739320441276028
test_010_tissue0_TCGA-AC-A2FO-01A-01-TS1.png,down_up_0.5,0.4300341296928294,0.2739130434782581
test_010_tissue0_TCGA-AC-A2FO-01A-01-TS1.png,down_up_0.25,0.43002849186266096,0.27390846880581904
test_010_tissue0_TCGA-AC-A2FO-01A-01-TS1.png,contrast_0.8,0.430026466138492,0.273906825092012
test_010_tissue0_TCGA-AC-A2FO-01A-01-TS1.png,contrast_1.2,0.43000823547976236,0.27389203255544814
test_010_tissue0_TCGA-AC-A2FO-01A-01-TS1.png,gamma_0.8,0.4300187010393096,0.2739005243718362
test_010_tissue0_TCGA-AC-A2FO-01A-01-TS1.png,gamma_1.2,0.4300218573743481,0.27390308546281666
test_011_tissue0_TCGA-EJ-A46H-01A-03-TSC.png,clean,0.2873208505812669,0.16776104892663687
test_011_tissue0_TCGA-EJ-A46H-01A-03-TSC.png,noise_sigma10,0.28730042633952413,0.16774712317203994
test_011_tissue0_TCGA-EJ-A46H-01A-03-TSC.png,noise_sigma25,0.2873068239824297,0.16775148520792743
test_011_tissue0_TCGA-EJ-A46H-01A-03-TSC.png,blur_k3,0.2873417699833629,0.16777531263816228
test_011_tissue0_TCGA-EJ-A46H-01A-03-TSC.png,blur_k7,0.28736121545323545,0.16778857167437278
test_011_tissue0_TCGA-EJ-A46H-01A-03-TSC.png,down_up_0.5,0.287353092341954,0.16778303283476811
test_011_tissue0_TCGA-EJ-A46H-01A-03-TSC.png,down_up_0.25,0.28735998464927814,0.1677877324327444
test_011_tissue0_TCGA-EJ-A46H-01A-03-TSC.png,contrast_0.8,0.2873171592382631,0.16775853205283195
test_011_tissue0_TCGA-EJ-A46H-01A-03-TSC.png,contrast_1.2,0.28731986621385835,0.16776037775290464
test_011_tissue0_TCGA-EJ-A46H-01A-03-TSC.png,gamma_0.8,0.28732823355183174,0.1677660829008168
test_011_tissue0_TCGA-EJ-A46H-01A-03-TSC.png,gamma_1.2,0.2873181435871233,0.16775920321179572
test_012_tissue0_TCGA-HC-7209-01A-01-TS1.png,clean,0.27077060891610244,0.15658455165764956
test_012_tissue0_TCGA-HC-7209-01A-01-TS1.png,noise_sigma10,0.27076873591682415,0.1565832989148409
test_012_tissue0_TCGA-HC-7209-01A-01-TS1.png,noise_sigma25,0.2707764622058639,0.15658846660812673
test_012_tissue0_TCGA-HC-7209-01A-01-TS1.png,blur_k3,0.2707750573932419,0.1565875270021586
test_012_tissue0_TCGA-HC-7209-01A-01-TS1.png,blur_k7,0.27078114501988143,0.15659159870946163
test_012_tissue0_TCGA-HC-7209-01A-01-TS1.png,down_up_0.5,0.27077388672719177,0.15658674400579886
test_012_tissue0_TCGA-HC-7209-01A-01-TS1.png,down_up_0.25,0.2707603077407249,0.15657766182024938
test_012_tissue0_TCGA-HC-7209-01A-01-TS1.png,contrast_0.8,0.27076920416421446,0.15658361209866387
test_012_tissue0_TCGA-HC-7209-01A-01-TS1.png,contrast_1.2,0.27077856945212825,0.15658987603822205
test_012_tissue0_TCGA-HC-7209-01A-01-TS1.png,gamma_0.8,0.27077060891610244,0.15658455165764956
test_012_tissue0_TCGA-HC-7209-01A-01-TS1.png,gamma_1.2,0.27077107716997084,0.15658486484648376
test_013_tissue0_TCGA-GL-6846-01A-01-BS1.png,clean,0.3501960418761587,0.21226524530490398
test_013_tissue0_TCGA-GL-6846-01A-01-BS1.png,noise_sigma10,0.35019344194679025,0.21226333489668173
test_013_tissue0_TCGA-GL-6846-01A-01-BS1.png,noise_sigma25,0.3501905531816578,0.21226121226121014
test_013_tissue0_TCGA-GL-6846-01A-01-BS1.png,blur_k3,0.3502012418507127,0.2122690662245144
test_013_tissue0_TCGA-GL-6846-01A-01-BS1.png,blur_k7,0.350205575280807,0.21227225042927061
test_013_tissue0_TCGA-GL-6846-01A-01-BS1.png,down_up_0.5,0.3502035530000837,0.21227076445516282
test_013_tissue0_TCGA-GL-6846-01A-01-BS1.png,down_up_0.25,0.35019199755826663,0.2122622735736393
test_013_tissue0_TCGA-GL-6846-01A-01-BS1.png,contrast_0.8,0.3501925753122463,0.2122626981015827
test_013_tissue0_TCGA-GL-6846-01A-01-BS1.png,contrast_1.2,0.3501963307595827,0.21226545757460694
test_013_tissue0_TCGA-GL-6846-01A-01-BS1.png,gamma_0.8,0.35019661964348325,0.21226566984473447
test_013_tissue0_TCGA-GL-6846-01A-01-BS1.png,gamma_1.2,0.3501948863472289,0.21226439623033755
train_000_tissue3_TCGA-38-6178-01Z-00-DX1.png,clean,0.3595358877941432,0.2191671766050961
train_000_tissue3_TCGA-38-6178-01Z-00-DX1.png,noise_sigma10,0.3599314063758983,0.21946119069358477
train_000_tissue3_TCGA-38-6178-01Z-00-DX1.png,noise_sigma25,0.35923966443068994,0.21894706779710224
train_000_tissue3_TCGA-38-6178-01Z-00-DX1.png,blur_k3,0.3593161211219069,0.21900387134150967
train_000_tissue3_TCGA-38-6178-01Z-00-DX1.png,blur_k7,0.35842165297499323,0.21833965684583512
train_000_tissue3_TCGA-38-6178-01Z-00-DX1.png,down_up_0.5,0.3589176003263487,0.2187078481846638
train_000_tissue3_TCGA-38-6178-01Z-00-DX1.png,down_up_0.25,0.3581815610208543,0.2181614924751152
train_000_tissue3_TCGA-38-6178-01Z-00-DX1.png,contrast_0.8,0.35951732448537976,0.21915338080153696
train_000_tissue3_TCGA-38-6178-01Z-00-DX1.png,contrast_1.2,0.35987697982495276,0.21942072356654305
train_000_tissue3_TCGA-38-6178-01Z-00-DX1.png,gamma_0.8,0.35953720285643925,0.21916815393953448
train_000_tissue3_TCGA-38-6178-01Z-00-DX1.png,gamma_1.2,0.35944960578847784,0.2191030565453832
train_001_tissue2_TCGA-HE-7129-01Z-00-DX1.png,clean,0.37243455934113473,0.2288292378525604
train_001_tissue2_TCGA-HE-7129-01Z-00-DX1.png,noise_sigma10,0.3724375569171793,0.22883150105856018
train_001_tissue2_TCGA-HE-7129-01Z-00-DX1.png,noise_sigma25,0.3724446318243164,0.2288368427316775
train_001_tissue2_TCGA-HE-7129-01Z-00-DX1.png,blur_k3,0.37242377213877165,0.22882109345389479
train_001_tissue2_TCGA-HE-7129-01Z-00-DX1.png,blur_k7,0.372458530709248,0.22884733675729782
train_001_tissue2_TCGA-HE-7129-01Z-00-DX1.png,down_up_0.5,0.3724300366073767,0.22882582314990435
train_001_tissue2_TCGA-HE-7129-01Z-00-DX1.png,down_up_0.25,0.3724825932443688,0.22886550503130584
train_001_tissue2_TCGA-HE-7129-01Z-00-DX1.png,contrast_0.8,0.372436074805902,0.22883038204566158
train_001_tissue2_TCGA-HE-7129-01Z-00-DX1.png,contrast_1.2,0.37243425624966126,0.22882900901531325
train_001_tissue2_TCGA-HE-7129-01Z-00-DX1.png,gamma_0.8,0.37243637790033546,0.2288306108856549
train_001_tissue2_TCGA-HE-7129-01Z-00-DX1.png,gamma_1.2,0.37243365006819423,0.228828551342192
train_002_tissue1_TCGA-A7-A13E-01Z-00-DX1.png,clean,0.29597043005255264,0.17368855287040613
train_002_tissue1_TCGA-A7-A13E-01Z-00-DX1.png,noise_sigma10,0.2959598386593776,0.17368125785635039
train_002_tissue1_TCGA-A7-A13E-01Z-00-DX1.png,noise_sigma25,0.2959590821602999,0.17368073680736634
train_002_tissue1_TCGA-A7-A13E-01Z-00-DX1.png,blur_k3,0.29597118660964405,0.1736890739662883
train_002_tissue1_TCGA-A7-A13E-01Z-00-DX1.png,blur_k7,0.2959729519245655,0.17369028986883975
train_002_tissue1_TCGA-A7-A13E-01Z-00-DX1.png,down_up_0.5,0.2959691691326621,0.17368768438421747
train_002_tissue1_TCGA-A7-A13E-01Z-00-DX1.png,down_up_0.25,0.2959663951467205,0.17368577374517433
train_002_tissue1_TCGA-A7-A13E-01Z-00-DX1.png,contrast_0.8,0.2959691691326621,0.17368768438421747
train_002_tissue1_TCGA-A7-A13E-01Z-00-DX1.png,contrast_1.2,0.2959714387962007,0.17368924766561053
train_002_tissue1_TCGA-A7-A13E-01Z-00-DX1.png,gamma_0.8,0.29597118660964405,0.1736890739662883
train_002_tissue1_TCGA-A7-A13E-01Z-00-DX1.png,gamma_1.2,0.29596992568330716,0.17368820547488842
train_003_tissue0_TCGA-FG-A87N-01Z-00-DX1.png,clean,0.4181761376893809,0.26436327561688067
train_003_tissue0_TCGA-FG-A87N-01Z-00-DX1.png,noise_sigma10,0.41817779148770917,0.2643645975112505
train_003_tissue0_TCGA-FG-A87N-01Z-00-DX1.png,noise_sigma25,0.41817878377298495,0.26436539065421794
train_003_tissue0_TCGA-FG-A87N-01Z-00-DX1.png,blur_k3,0.41817977606296985,0.2643661838019445
train_003_tissue0_TCGA-FG-A87N-01Z-00-DX1.png,blur_k7,0.4182019384330347,0.2643838986746224
train_003_tissue0_TCGA-FG-A87N-01Z-00-DX1.png,down_up_0.5,0.418180768357664,0.26436697695443023
train_003_tissue0_TCGA-FG-A87N-01Z-00-DX1.png,down_up_0.25,0.4181784530107031,0.2643651262727
train_003_tissue0_TCGA-FG-A87N-01Z-00-DX1.png,contrast_0.8,0.41816886113213364,0.26435745943869937
train_003_tissue0_TCGA-FG-A87N-01Z-00-DX1.png,contrast_1.2,0.41817349163926354,0.26436116061338555
train_003_tissue0_TCGA-FG-A87N-01Z-00-DX1.png,gamma_0.8,0.41818176065706736,0.2643677701116753
train_003_tissue0_TCGA-FG-A87N-01Z-00-DX1.png,gamma_1.2,0.4181711763728799,0.2643593100130879
train_004_tissue2_TCGA-HE-7128-01Z-00-DX1.png,clean,0.2450085184557743,0.13960667104787886
train_004_tissue2_TCGA-HE-7128-01Z-00-DX1.png,noise_sigma10,0.24502468346874498,0.13961716792293202
train_004_tissue2_TCGA-HE-7128-01Z-00-DX1.png,noise_sigma25,0.24501515029159268,0.13961097745789783
train_004_tissue2_TCGA-HE-7128-01Z-00-DX1.png,blur_k3,0.2450158654922231,0.1396114418783296
train_004_tissue2_TCGA-HE-7128-01Z-00-DX1.png,blur_k7,0.24503934464220914,0.1396266884355034
train_004_tissue2_TCGA-HE-7128-01Z-00-DX1.png,down_up_0.5,0.24502823514746758,0.13961947425863966
train_004_tissue2_TCGA-HE-7128-01Z-00-DX1.png,down_up_0.25,0.24505737318511164,0.1396383958317062
train_004_tissue2_TCGA-HE-7128-01Z-00-DX1.png,contrast_0.8,0.2449900956035341,0.1395947082633612
train_004_tissue2_TCGA-HE-7128-01Z-00-DX1.png,contrast_1.2,0.2450272993802756,0.13961886660330977
