file,condition,dice,iou
case_00000_z179.png,contrast_0.8,0.8545303408110785,0.7460087082674456
case_00000_z179.png,contrast_1.2,0.8517141676957798,0.7417266186996999
case_00000_z179.png,gamma_0.8,0.8576186511204928,0.7507288629682892
case_00000_z179.png,gamma_1.2,0.8461855670068199,0.7333809864136285
case_00000_z180.png,clean,0.8756660745964668,0.778830963658935
case_00000_z180.png,noise_sigma10,0.8686956521701361,0.767870868556742
case_00000_z180.png,noise_sigma25,0.8537313432799415,0.7447916666611252
case_00000_z180.png,blur_k3,0.8792016806676513,0.7844423617545976
case_00000_z180.png,blur_k7,0.8676599474107465,0.7662538699631095
case_00000_z180.png,down_up_0.5,0.8833702882444197,0.7911040508277117
case_00000_z180.png,down_up_0.25,0.8664038545735155,0.76429675424448
case_00000_z180.png,contrast_0.8,0.8662711090786569,0.7640901771275034
case_00000_z180.png,contrast_1.2,0.8884775566826077,0.7993338884196559
case_00000_z180.png,gamma_0.8,0.875559534463404,0.7786624203759661
case_00000_z180.png,gamma_1.2,0.8763250883353519,0.7798742138303469
case_00000_z181.png,clean,0.8756855575828352,0.7788617886115541
case_00000_z181.png,noise_sigma10,0.8721251149913886,0.7732463295206098
case_00000_z181.png,noise_sigma25,0.8596410492367251,0.7538337368785002
case_00000_z181.png,blur_k3,0.8870370370329305,0.7970049916739018
case_00000_z181.png,blur_k7,0.8889925373092865,0.8001679261057921
case_00000_z181.png,down_up_0.5,0.8902731193057486,0.8022452504248512
case_00000_z181.png,down_up_0.25,0.8655862726364844,0.7630252100776217
case_00000_z181.png,contrast_0.8,0.8768878718495338,0.780766096163156
case_00000_z181.png,contrast_1.2,0.8829836829795665,0.7904841402271245
case_00000_z181.png,gamma_0.8,0.876138433511493,0.7795786061525156
case_00000_z181.png,gamma_1.2,0.867030965387673,0.7652733118909545
case_00000_z182.png,clean,0.8675889328020376,0.7661431064505573
case_00000_z182.png,noise_sigma10,0.8540751586097898,0.7453151618335153
case_00000_z182.png,noise_sigma25,0.8540751586097898,0.7453151618335153
case_00000_z182.png,blur_k3,0.8757091284121934,0.7788990825616615
case_00000_z182.png,blur_k7,0.868537666170022,0.7676240208810478
case_00000_z182.png,down_up_0.5,0.8735279057814976,0.7754545454474959
case_00000_z182.png,down_up_0.25,0.8301314459007577,0.7095937770033743
case_00000_z182.png,contrast_0.8,0.8744979919634814,0.7769848349618468
case_00000_z182.png,contrast_1.2,0.8751279426772,0.777979981794559
case_00000_z182.png,gamma_0.8,0.8708560118710003,0.7712532865839505
case_00000_z182.png,gamma_1.2,0.8579881656762427,0.751295336781077
case_00000_z183.png,clean,0.8330995792367946,0.7139423076837267
case_00000_z183.png,noise_sigma10,0.7880553532353384,0.6502403846075692
case_00000_z183.png,noise_sigma25,0.8249468462025163,0.702050663441471
case_00000_z183.png,blur_k3,0.7939042089927874,0.658243080617831
case_00000_z183.png,blur_k7,0.8137737174925245,0.6860189573378433
case_00000_z183.png,down_up_0.5,0.7691165553023823,0.6248492159152612
case_00000_z183.png,down_up_0.25,0.8005801305235637,0.6674727932204658
case_00000_z183.png,contrast_0.8,0.8235294117588694,0.6999999999915663
case_00000_z183.png,contrast_1.2,0.7930029154461152,0.6570048309099396
case_00000_z183.png,gamma_0.8,0.840861709514657,0.725419664259887
case_00000_z183.png,gamma_1.2,0.8285109385968349,0.7072289156541298
case_00000_z184.png,clean,0.9195088676608493,0.8510101009993559
case_00000_z184.png,noise_sigma10,0.8954659949565777,0.8107183580295243
case_00000_z184.png,noise_sigma25,0.8992661774456354,0.8169696969597943
case_00000_z184.png,blur_k3,0.908185053374319,0.8318122555302241
case_00000_z184.png,blur_k7,0.8440366972412536,0.730158730149072
case_00000_z184.png,down_up_0.5,0.8165210484446663,0.6899328858967794
case_00000_z184.png,down_up_0.25,0.8006482982106917,0.6675675675585464
case_00000_z184.png,contrast_0.8,0.9159891598853931,0.8449999999894375
case_00000_z184.png,contrast_1.2,0.9185888738065225,0.8494353826744111
case_00000_z184.png,gamma_0.8,0.9140148950513608,0.8416458852762887
case_00000_z184.png,gamma_1.2,0.9229711141614652,0.856960408673602
case_00000_z185.png,clean,0.854209445579369,0.7455197132527417
case_00000_z185.png,noise_sigma10,0.8431635388683435,0.7288528389255058
case_00000_z185.png,noise_sigma25,0.8835462058536173,0.7913862718601429
case_00000_z185.png,blur_k3,0.8442346594683464,0.730455075837451
case_00000_z185.png,blur_k7,0.8486082824110753,0.7370283018781011
case_00000_z185.png,down_up_0.5,0.853002070387488,0.7436823104603648
case_00000_z185.png,down_up_0.25,0.8682855040407044,0.7672301690407383
case_00000_z185.png,contrast_0.8,0.8551818805706577,0.747002398072578
case_00000_z185.png,contrast_1.2,0.8577405857680772,0.7509157509065822
case_00000_z185.png,gamma_0.8,0.8474576271128986,0.7352941176384084
case_00000_z185.png,gamma_1.2,0.8567474048383616,0.7493946731144141
case_00000_z186.png,clean,0.8954372623489028,0.8106712564404359
case_00000_z186.png,noise_sigma10,0.8913242009051021,0.8039538714859316
case_00000_z186.png,noise_sigma25,0.8899900891884045,0.8017857142713967
case_00000_z186.png,blur_k3,0.8846153846072838,0.793103448262839
case_00000_z186.png,blur_k7,0.8816827344357434,0.7884012539061379
