id,case_id,z,sam_score,dice,iou,sens,spec
liver_62_z103,liver_62,103,0.9543477892875671,0.9526887066037346,0.9096518987343202,0.9972246313963622,0.9978352361152826
liver_62_z126,liver_62,126,0.9614875912666321,0.8644614904030181,0.7612788849494062,0.9932998324958178,0.9846919357229571
liver_62_z172,liver_62,172,0.9557477235794067,0.8145432782225576,0.6871134671212374,1.0,0.9802671378991953
liver_62_z173,liver_62,173,0.9665929079055786,0.793818283686715,0.6581249516144165,0.9953167076454803,0.9827446836196739
liver_62_z149,liver_62,149,0.9542150497436523,0.7599171295296262,0.6127954410348662,0.9993648246581756,0.918744698166915
liver_62_z112,liver_62,112,0.9721019268035889,0.9444957802008597,0.8948289949808628,0.9903113292856345,0.9967531829420252
liver_62_z097,liver_62,97,0.9716466665267944,0.9043313992714824,0.8253694581285089,1.0,0.9972603586650336
liver_62_z104,liver_62,104,0.9564293026924133,0.9468942626837783,0.8991445294913716,0.9956789097556994,0.9974778137408397
liver_110_z373,liver_110,373,0.9450647830963135,0.9092980207889658,0.8336814621414265,0.9996869129618043,0.9975439273991119
liver_110_z487,liver_110,487,0.9540857672691345,0.8908504323138611,0.8031833201471115,1.0,0.962842884003727
liver_110_z506,liver_110,506,0.9801779985427856,0.9302092218152743,0.869524434856058,1.0,0.9821920848020355
liver_110_z362,liver_110,362,0.9615986347198486,0.8946784922397597,0.8094282848555194,1.0,0.9985414347675892
liver_110_z354,liver_110,354,0.9216561317443848,0.8286544046474895,0.7074380165313435,1.0,0.9986451731422799
liver_110_z473,liver_110,473,0.9566609859466553,0.8714492577104906,0.7721843821949895,1.0,0.9586904808499368
liver_110_z357,liver_110,357,0.940360963344574,0.8502235469454165,0.7394685677268991,1.0,0.9984597878185308
liver_110_z383,liver_110,383,0.9535256624221802,0.914760180196171,0.8429106299856048,0.9992280972597468,0.996260147414793
liver_120_z168,liver_120,168,0.9123227596282959,0.513533382343438,0.3454725294493791,0.9428220858897108,0.9726972243857274
liver_120_z228,liver_120,228,0.9394750595092773,0.7214542259890285,0.5642771973081457,0.9988552212642654,0.9080750327723991
liver_120_z208,liver_120,208,0.9252630472183228,0.6027107903538692,0.4313429075335032,0.9989788475565285,0.8879745342103458
liver_120_z249,liver_120,249,0.9697540402412415,0.7399727067758781,0.58726720504801,0.9984388759907139,0.9262487245005555
liver_120_z260,liver_120,260,0.9583776593208313,0.860627177700377,0.7553516819572745,0.9991909385113272,0.9718701789891026
liver_120_z254,liver_120,254,0.9577792882919312,0.7866912892422632,0.6483850995770178,0.9978561219628403,0.942706662840361
liver_120_z262,liver_120,262,0.9555028080940247,0.7906850531613612,0.6538288931501556,1.0,0.9655246670296376
liver_120_z225,liver_120,225,0.8792335391044617,0.7377081129239187,0.584419594609589,0.9984926706108458,0.9201976172185071
liver_24_z218,liver_24,218,0.9790480732917786,0.9842609407826827,0.9690096406660933,0.9923886116396825,0.9971317720270947
liver_24_z151,liver_24,151,0.9299886226654053,0.007945967423504278,0.003988831274423637,0.007552870094382354,0.9908823257391254
liver_24_z150,liver_24,150,0.8942996263504028,0.0049738870952375685,0.0024931438568873273,0.004185851825013873,0.993755654366615
liver_24_z183,liver_24,183,0.9782803058624268,0.8892378483000806,0.8005654918465278,0.9990973247989503,0.9879099688747714
liver_24_z209,liver_24,209,0.9838367104530334,0.9609673313534236,0.9248672927725909,0.9986332172302814,0.99244559702334
liver_24_z158,liver_24,158,0.9608657956123352,0.9404238304678725,0.8875471698115329,0.995766299745987,0.9977624116230286
liver_24_z215,liver_24,215,0.9753842353820801,0.9735975439575824,0.9485534043941888,0.9979783338419294,0.994210097995999
liver_24_z193,liver_24,193,0.9840193390846252,0.948104857969726,0.9013301992628339,0.9992300858750375,0.9925221908268405
liver_57_z209,liver_57,209,0.9260609149932861,0.8280605226971935,0.7065727699564956,1.0,0.9990441305794099
liver_57_z240,liver_57,240,0.925499439239502,0.9272015395846259,0.8642830632192697,0.9803536345776307,0.9962473237183259
liver_57_z319,liver_57,319,0.9262221455574036,0.8759330675913757,0.7792534788960215,0.998669852452152,0.9484037247175566
liver_57_z305,liver_57,305,0.9231606721878052,0.7838512987187601,0.6445357363725234,0.9998401096391046,0.8894781191038866
liver_57_z282,liver_57,282,0.9320037364959717,0.7368738976007276,0.5833731851484242,0.993581807519387,0.906748757831069
liver_57_z224,liver_57,224,0.9649718403816223,0.9461738002594906,0.8978461538464682,0.9662251655630257,0.9991123940661614
liver_57_z221,liver_57,221,0.9675032496452332,0.9467455621302826,0.8988764044947608,0.9880609304240919,0.9990720597578114
liver_57_z238,liver_57,238,0.9525129795074463,0.9290266512167373,0.867460102786222,0.9783404514948469,0.9967212858193657
liver_118_z260,liver_118,260,0.9597538709640503,0.9017469428500248,0.8210739200582132,0.9999446519994465,0.9651695286470908
