file,dice,iou
case_00000_z161.png,0.4444444441975308,0.28571428551020406
case_00000_z162.png,0.595744680825713,0.42424242421671254
case_00000_z163.png,0.8102766798258838,0.6810631229009614
case_00000_z164.png,0.8025641025538133,0.670235546024192
case_00000_z165.png,0.8597748208714455,0.7540394972934643
case_00000_z166.png,0.854014598532354,0.7452229299244392
case_00000_z167.png,0.7882689556452914,0.6505312868872428
case_00000_z168.png,0.8020833333281115,0.6695652173840264
case_00000_z169.png,0.8545119705288244,0.7459807073875029
case_00000_z170.png,0.8366412213697881,0.7191601049805848
case_00000_z171.png,0.8208744710821774,0.6961722487982762
case_00000_z172.png,0.8229665071734539,0.6991869918647511
case_00000_z173.png,0.8554572271350381,0.7474226804068673
case_00000_z174.png,0.8496732026109083,0.7386363636311177
case_00000_z175.png,0.8476075593049955,0.7355198883409944
case_00000_z176.png,0.855725506404069,0.7478323699367931
case_00000_z177.png,0.8782755705795509,0.7829691032344916
case_00000_z178.png,0.8345954563537881,0.7161422708569348
case_00000_z179.png,0.8483099752644341,0.736578382242401
case_00000_z180.png,0.8756660745964668,0.778830963658935
case_00000_z181.png,0.8756855575828352,0.7788617886115541
case_00000_z182.png,0.8675889328020376,0.7661431064505573
case_00000_z183.png,0.8330995792367946,0.7139423076837267
case_00000_z184.png,0.9195088676608493,0.8510101009993559
case_00000_z185.png,0.854209445579369,0.7455197132527417
case_00000_z186.png,0.8954372623489028,0.8106712564404359
case_00000_z187.png,0.8097560975478089,0.6803278688338709
case_00000_z188.png,0.7948051947845505,0.6594827585922637
case_00000_z189.png,0.025641025637738332,0.012987012985326363
case_00001_z101.png,0.3783783782761139,0.23333333325555555
case_00001_z102.png,0.5543478260568289,0.38345864658770984
case_00001_z103.png,0.6981818181564298,0.5363128491320496
case_00001_z104.png,0.8348214285527942,0.7164750957579894
case_00001_z105.png,0.8756957328223433,0.7788778877630733
case_00001_z106.png,0.8669950738773893,0.7652173912821676
case_00001_z107.png,0.9242424242284205,0.8591549295532632
case_00001_z108.png,0.9150141642929884,0.8433420365315054
case_00001_z109.png,0.9078947368301593,0.8313253011847873
case_00001_z110.png,0.8955613576906585,0.8108747044725562
case_00001_z111.png,0.8954423592373265,0.8106796116308087
case_00001_z112.png,0.8547008546886795,0.746268656697854
case_00001_z113.png,0.8579710144803192,0.7512690355139272
case_00001_z114.png,0.9016641452208523,0.8209366390958419
case_00001_z115.png,0.8851913477390151,0.7940298507225663
case_00001_z116.png,0.8395061728222324,0.7234042552934963
case_00001_z117.png,0.8068459657504439,0.676229508169007
case_00001_z118.png,0.7707006369181305,0.626943005148863
case_00001_z119.png,0.6636363636061984,0.49659863942200005
case_00001_z120.png,0.023132530120426188,0.011701608971205018
case_00001_z121.png,0.012355627182346614,0.006216216216199416
case_00001_z122.png,0.058572300182859756,0.030169704588214427
case_00001_z123.png,0.8343195266025349,0.7157360405728053
case_00001_z124.png,0.7619047618896447,0.6153846153648915
case_00001_z125.png,0.7204301075171985,0.5630252100722053
case_00001_z126.png,0.7238723872307605,0.5672413793005648
case_00001_z127.png,0.7507389162487612,0.600946372230269
case_00001_z128.png,0.7718360071232457,0.6284470246643186
case_00001_z129.png,0.7785349233323805,0.6373779637289069
case_00001_z130.png,0.7959183673401709,0.661016949143206
case_00001_z131.png,0.8196994991584333,0.6944837340778716
case_00001_z132.png,0.813933729814665,0.6862464183282773
case_00001_z133.png,0.810856658178025,0.6818830242413426
case_00001_z134.png,0.8166383701119132,0.6901004304061679
case_00001_z135.png,0.836555360273844,0.7190332326175373
case_00001_z136.png,0.8358744394543869,0.718027734965824
case_00001_z137.png,0.8428835489755742,0.7284345047806959
case_00001_z138.png,0.8421052631496871,0.7272727272604836
case_00001_z139.png,0.8263103802587224,0.7040280210034321
case_00001_z140.png,0.8164627363646667,0.6898496240471833
case_00001_z141.png,0.8604954367554042,0.755148741401484
case_00001_z142.png,0.8494783904493372,0.738341968892789
case_00001_z143.png,0.8027923211029181,0.6705539358405086
case_00001_z144.png,0.7647058823379469,0.6190476190279667
case_00001_z145.png,0.7640449437987628,0.618181818153719
case_00001_z146.png,0.7752808988328493,0.6330275228777039
case_00001_z147.png,0.27450980386774315,0.15909090905475207
case_00002_z318.png,0.7368421050692521,0.5833333330902778
case_00002_z319.png,0.5740740740563557,0.4025974025799741
case_00002_z320.png,0.751572327032208,0.6020151133349618
case_00002_z321.png,0.7991071428482243,0.6654275092813118
case_00002_z322.png,0.8832391713664479,0.7908937605262918
case_00002_z323.png,0.9085123309394709,0.8323615160228519
case_00002_z324.png,0.8863936591751229,0.7959667852811866
case_00002_z325.png,0.9099816288982855,0.8348314606647772
case_00002_z326.png,0.9442208165558125,0.8943355119728286
case_00002_z327.png,0.9431403234170938,0.8923988153909931
case_00002_z328.png,0.9556213017704358,0.9150141642973088
case_00002_z329.png,0.9532798489808718,0.9107303877284877
case_00002_z330.png,0.9486725663674838,0.9023569023493069
case_00002_z331.png,0.9531116794503278,0.9104234527613159
case_00002_z332.png,0.9625935162054755,0.9278846153771805
case_00002_z333.png,0.9618441971344919,0.9264931087218493
case_00002_z334.png,0.9672699268349355,0.9366144668088248
case_00002_z335.png,0.9562616822394159,0.9161891117412881
case_00002_z336.png,0.9548292324606874,0.9135628952852175
case_00002_z337.png,0.9501084598664132,0.9049586776797179
case_00002_z338.png,0.9440684004241394,0.8940620782665718
case_00002_z339.png,0.9390503189194223,0.8851035404082492
case_00002_z340.png,0.940798858769826,0.888215488209507
case_00002_z341.png,0.9363376251754781,0.8802958977748467
case_00002_z342.png,0.953159851297572,0.910511363629897
case_00002_z343.png,0.9421128798808173,0.8905608755069045
case_00002_z344.png,0.9566840926028504,0.9169649248323768
case_00002_z345.png,0.9511278195452966,0.9068100358357936
case_00002_z346.png,0.9678469678430287,0.9376971608758857
case_00002_z347.png,0.9670421359993031,0.9361873990231326
case_00002_z348.png,0.9767849321025984,0.9546232876630598
case_00002_z349.png,0.9651741293488686,0.9326923076841549
case_00002_z350.png,0.8905852417265031,0.8027522935718445
case_00002_z351.png,0.8732517482479316,0.7750193948737393
case_00002_z352.png,0.910425844342093,0.8355795148172904
case_00002_z353.png,0.9351901446120237,0.8782696176974017
case_00002_z354.png,0.9318832283861942,0.8724544480077979
case_00002_z355.png,0.9251101321527684,0.86065573769484
case_00002_z356.png,0.9347222222157312,0.8774445892975561
case_00002_z357.png,0.951562499992566,0.9076005961116602
case_00002_z358.png,0.9773755656020148,0.9557522123724645
case_00002_z359.png,0.9721936148200598,0.9458917835481785
case_00002_z360.png,0.9599999999887059,0.923076923056039
case_00002_z361.png,0.9595375722404691,0.9222222221966049
case_00002_z362.png,0.9445438282478614,0.894915254206952
case_00002_z363.png,0.8988235293906159,0.8162393162044342
case_00002_z364.png,0.8333333333017676,0.7142857142393321
case_00002_z365.png,0.7755102039233652,0.6333333331222222
case_00003_z135.png,0.5853658535157644,0.41379310330558855
case_00003_z136.png,0.8225806450949532,0.6986301368905987
case_00003_z137.png,0.8768472905971996,0.7807017543174823
case_00003_z138.png,0.8362369337687722,0.7185628742084692
case_00003_z139.png,0.8278867102216146,0.7063197025759732
case_00003_z140.png,0.8443708609131727,0.7306590257670298
case_00003_z141.png,0.9263157894597547,0.8627450980150492
case_00003_z142.png,0.9509933774708478,0.9065656565427634
case_00003_z143.png,0.9511111111005432,0.9067796609977377
case_00003_z144.png,0.9584541062709329,0.9202226344912761
case_00003_z145.png,0.9689213893878528,0.9397163120400759
case_00003_z146.png,0.9673539518817239,0.9367720465734314
case_00003_z147.png,0.9720670390983874,0.9456521738983594
case_00003_z148.png,0.9645061728320641,0.9314456035628697
case_00003_z149.png,0.942593905025212,0.8914209115162007
case_00003_z150.png,0.8618090452207173,0.757174392927625
case_00003_z151.png,0.8505186089026815,0.739915074302124
case_00003_z152.png,0.8484122228828735,0.7367325702316677
case_00003_z153.png,0.8466548253354255,0.7340862422922578
case_00003_z154.png,0.8559473998753381,0.7481713688532061
case_00003_z155.png,0.8349282296600782,0.7166324435244699
case_00003_z156.png,0.8320097739717043,0.7123430962268583
case_00003_z157.png,0.8303068252922335,0.709850107058781
case_00003_z158.png,0.7906976744136349,0.6538461538393571
case_00003_z159.png,0.8203389830452859,0.6954022988425815
case_00003_z160.png,0.8113475177247422,0.6825775656243129
case_00003_z161.png,0.8065015479813739,0.6757457846864365
case_00003_z162.png,0.7689562890207944,0.6246376811503676
case_00003_z163.png,0.7608494921444059,0.6140089418686436
case_00003_z164.png,0.7457627118559801,0.5945945945838812
case_00003_z165.png,0.7140549272905645,0.555276381895596
case_00003_z166.png,0.597457627105986,0.42598187309891294
case_00003_z167.png,0.47953216372866864,0.3153846153724852
case_00003_z168.png,0.19999999998999998,0.11111111110493826
case_00003_z169.png,0.74999999953125,0.5999999993999999
case_00004_z361.png,0.5882352937716263,0.41666666631944443
case_00004_z362.png,0.8135593218960069,0.6857142855183673
case_00004_z363.png,0.7619047618321996,0.6153846152899409
case_00004_z364.png,0.8169014083931759,0.690476190393991
case_00004_z365.png,0.819819819782891,0.6946564884965911
case_00004_z366.png,0.8178694157794546,0.6918604650760546
case_00004_z367.png,0.7771084337115328,0.6354679802642627
case_00004_z368.png,0.8361581920667752,0.7184466019068715
case_00004_z369.png,0.8549222797705979,0.7466063348078459
case_00004_z370.png,0.8585607940233607,0.7521739130107751
case_00004_z371.png,0.8819277108221222,0.7887931034142761
case_00004_z372.png,0.935251798538723,0.8783783783388117
case_00004_z373.png,0.7760617760467942,0.6340694006109127
case_00004_z374.png,0.7969639468539476,0.662460567802446
case_00004_z375.png,0.7574171029536227,0.6095505617806306
